pKa,MinAbsPartialCharge,MaxPartialCharge,fr_COO2,fr_COO,SMR_VSA1,PEOE_VSA14,EState_VSA1,BCUT2D_MRLOW,VSA_EState3,fr_Ar_COO,TPSA,MinEStateIndex,fr_Al_OH,fr_phenol,fr_phenol_noOrthoHbond,VSA_EState4,fr_benzene,NumAromaticCarbocycles,NumAromaticRings,fr_C_O,fr_NH1,fr_Al_COO,BalabanJ,VSA_EState6,NumHDonors,VSA_EState5,PEOE_VSA13,NOCount,MolLogP,EState_VSA9,NumHeteroatoms,fr_Ar_OH,EState_VSA7,PEOE_VSA7,fr_C_S,EState_VSA8,SlogP_VSA11,NumHAcceptors,PEOE_VSA1,FpDensityMorgan1,RingCount,fr_Al_OH_noTert,SlogP_VSA1,fr_Nhpyrrole,fr_Ar_NH,SlogP_VSA2,MolMR,fr_aniline,fr_bicyclic,fr_tetrazole,SlogP_VSA6,PEOE_VSA6,MaxEStateIndex,MaxAbsEStateIndex,SMR_VSA7,PEOE_VSA5,Chi1n,qed,SMR_VSA6,SlogP_VSA8,Chi2n,NHOHCount,Chi3n,fr_nitroso,Chi4n,Chi0n,NumSaturatedRings,fr_thiophene,SMR_VSA2,SlogP_VSA4,MaxAbsPartialCharge,Chi1v,fr_imidazole,FpDensityMorgan2,Chi0v,EState_VSA10,PEOE_VSA10,EState_VSA4,BertzCT,fr_NH2,BCUT2D_CHGHI,fr_methoxy,NumSaturatedHeterocycles,VSA_EState2,MinPartialCharge,fr_nitrile,Chi4v,LabuteASA,Chi3v,Chi1,fr_ArN,SlogP_VSA10,Chi2v,fr_amide,fr_allylic_oxid,EState_VSA6,VSA_EState8,HeavyAtomCount,VSA_EState7,BCUT2D_LOGPLOW
-1.62,0.3297759924797221,0.3297759924797221,0,0,14.668068308589742,11.033401435232523,0.0,-0.8673463689642454,22.03148148148148,0,51.05,0.4478703703703706,0,0,0,1.8887037037037049,2,2,3,0,0,0,2.6661476433549485,13.875,1,0.0,11.033401435232523,4,1.1512,0.0,4,0,0.0,0.0,0,0.0,0.0,2,5.20725302477729,0.75,3,0,9.460815283812453,0,0,5.20725302477729,57.79350000000002,0,2,0,48.53093654769288,24.26546827384644,12.032407407407408,12.032407407407408,53.73818957247017,0.0,4.931701915214225,0.2634314977927607,0.0,22.066802870465047,3.5836096533551096,1,2.6574357780206457,0,1.889544152077872,8.368691230480746,0,0,0.0,5.20725302477729,0.6174965432152889,4.931701915214225,0,1.125,8.368691230480746,10.41450604955458,0.0,9.460815283812453,577.9788965680243,0,2.2265051336819632,0,0,0.0,-0.6174965432152889,0,1.889544152077872,91.15051562139904,2.6574357780206457,7.787693700234703,0,0.0,3.5836096533551096,0,0,48.53093654769288,0.0,16,0.0,-2.405120427099001
-1.44,0.0936616628021584,0.0936616628021584,0,0,0.0,0.0,0.0,1.2006678021643715,1.9250000000000005,0,12.89,0.767314814814815,0,0,0,1.0,1,1,2,0,0,0,2.828901215620696,11.908204837490551,1,0.0,0.0,1,2.5235000000000003,0.0,2,0,36.39820241076966,12.13273413692322,0,17.6127676689602,0.0,2,0.0,1.0,2,0,0.0,0,0,4.9839785209472085,48.99500000000001,0,1,0,41.4241623894389,24.26546827384644,4.239845679012346,4.239845679012346,36.39820241076966,12.628789148012991,3.408854264962523,0.5857003735891695,0.0,10.902924932081056,2.3621513470560247,0,1.5837186775054968,0,1.055276388697007,5.858528806137671,0,0,0.0,0.0,0.2417537991183948,3.8560678604624807,0,1.818181818181818,6.7529559971375885,0.0,0.0,15.928884910750298,383.9744463345712,0,1.9106934206733748,0,0,4.239845679012346,-0.2417537991183948,0,1.2375470148659624,70.4877822955804,1.8327898760054828,5.360173345306137,0,0.0,2.8203502368031863,0,0,0.0,0.0,11,0.0,-1.773007666190492
-1.42,0.1961007935734915,0.236204005200917,0,0,4.567099647791355,0.0,0.0,-0.7081091355313834,0.9791666666666669,0,3.88,0.9791666666666669,0,0,0,0.0,0,0,1,0,0,0,3.134861511345448,5.880123456790123,1,0.0,0.0,1,0.7997999999999998,0.0,2,0,36.01071640746645,6.06636706846161,0,12.628789148012991,0.0,1,0.0,1.5,1,0,4.567099647791355,0,0,0.0,34.87,0,0,0,29.421904755667143,12.628789148012991,4.160771604938272,4.160771604938272,24.395944776997904,0.0,2.4413012153418907,0.3870070273868237,0.0,0.0,1.6697420667442853,0,1.027450519850937,0,0.5143469256772321,4.70382826775842,0,0,0.0,0.0,0.236204005200917,2.8885148108418486,0,2.25,5.598255458758335,0.0,7.04767198267719,5.025959978669241,164.63833891467198,0,1.9260110668013144,0,0,0.0,-0.1961007935734915,0,0.6670798889262858,54.38103136483713,1.4919917721888485,3.804530452640311,0,0.0,2.127940956491446,0,0,0.0,0.0,8,1.960648148148148,-2.2804454372298006
-1.3,0.4139521083226023,0.4139521083226023,0,0,14.674523620483564,5.879988336435371,0.0,-0.8874395542193753,8.948472222222222,0,33.34,0.0972222222222225,0,0,0,0.0,0,0,1,0,0,0,3.0065240073265844,5.039259259259259,1,0.0972222222222225,0.0,3,-0.2619000000000004,9.94411597857734,3,1,0.0,6.06636706846161,0,0.0,5.879988336435371,2,5.106527394840706,1.5555555555555556,1,0,9.567996225642858,0,0,12.21632493611824,30.80579999999999,0,0,0,24.395944776997904,0.0,8.948472222222222,8.948472222222222,24.395944776997904,0.0,2.5849100961408515,0.5257082586518758,7.109797541277533,0.0,1.567206913338674,1,1.000363743394722,0,0.5736979979245543,5.112076558222283,0,0,0.0,0.0,0.4567049235672372,2.5849100961408515,0,2.333333333333333,5.112076558222283,0.0,7.109797541277533,0.0,200.0042779872738,0,2.0348094035245428,0,0,4.711620370370371,-0.4567049235672372,0,0.5736979979245543,53.08778218261628,1.000363743394722,4.342535255101096,0,0.0,1.567206913338674,0,0,24.395944776997904,0.0,9,1.6203703703703702,-2.390904036252343
-1.22,0.0928813858662613,0.0928813858662613,0,0,0.0,0.0,0.0,1.143750176291621,0.7662037037037039,0,12.89,0.7662037037037039,0,0,0,0.0,0,0,1,0,0,0,3.0214653097240864,5.595401234567902,1,0.0,0.0,1,1.3702999999999996,0.0,2,0,18.19910120538483,12.13273413692322,0,17.6127676689602,0.0,2,0.0,1.4285714285714286,1,0,0.0,0,0,4.9839785209472085,31.488999999999997,0,0,0,29.421904755667143,6.06636706846161,3.973271604938272,3.973271604938272,24.395944776997908,12.628789148012991,1.9940876198419324,0.4987923162958086,0.0,0.0,1.1879363792471451,0,0.6492798764773704,0,0.3537450298448519,3.7038282677584182,0,0,0.0,0.0,0.250222508187532,2.4413012153418907,0,2.2857142857142856,4.598255458758335,0.0,0.0,5.025959978669241,138.00750422530467,0,1.7401268112437325,0,0,3.843364197530864,-0.250222508187532,0,0.5064779930939058,47.8061177638452,0.9138211288152815,3.393846850117352,0,0.0,1.6461352689943065,0,0,6.196843571613076,0.0,7,1.710648148148148,-1.6692350200847468
-0.97,0.2442612454060106,0.2442612454060106,0,0,20.056445138322168,0.0,18.43583394623148,-0.0431733416346167,28.392788433274543,0,139.54000000000002,-0.7636748866213157,2,0,0,6.006960348954397,0,0,2,0,0,0,2.0234673553110345,0.0,4,-0.3865674078273273,0.0,9,-1.2452000000000003,15.57705782580294,9,1,0.0,0.0,0,14.951935562841626,5.879988336435371,9,25.79011261548435,1.4736842105263157,3,2,5.733667477162185,0,0,53.65343213516461,63.019800000000025,1,1,0,6.3273200747645415,0.0,9.713862748803225,9.713862748803225,6.3273200747645415,0.0,5.732428769366103,0.5291282489540963,12.340549441675105,11.16387793838399,4.344274320545618,5,3.1146801177012167,0,2.178988025297429,9.839708367284794,1,0,0.0,0.0,0.491559447915976,5.732428769366103,1,2.263157894736842,9.839708367284794,10.213054789681411,12.331867558483172,0.0,615.2309733893901,1,2.350145695160138,0,1,11.591961451247164,-0.491559447915976,0,2.178988025297429,106.84616010324277,3.1146801177012167,9.096555450524583,1,5.948339280986494,4.344274320545618,0,0,4.567099647791355,-0.2711613441672962,19,-0.2100907029478473,-2.2393146060162152
-0.71,0.2502492694769518,0.2502492694769518,0,0,0.0,0.0,0.0,0.906162606306656,1.0968518518518522,0,22.0,0.0358333333333333,0,0,0,1.0126851851851857,1,1,2,0,0,0,3.005244075626373,11.263977702191989,0,0.0,5.559266895052008,2,1.5385,0.0,2,0,30.33183534230805,17.518958351388015,0,0.0,0.0,2,4.567099647791355,1.0833333333333333,2,0,5.559266895052008,0,0,4.567099647791355,49.18900000000002,0,1,0,41.19273959484149,18.19910120538483,11.19592970521542,11.19592970521542,46.75200648989349,0.0,3.8365852079444336,0.5711216662473267,0.0,10.902924932081056,2.789403720797688,0,2.034157387997923,0,1.325506496922202,6.819563501101577,0,0,0.0,0.0,0.3113469247964061,3.8365852079444336,0,1.8333333333333333,6.819563501101577,4.794537184071822,0.0,10.902924932081056,470.4674283486557,0,1.948880891008353,0,0,11.19592970521542,-0.3113469247964061,0,1.325506496922202,70.06915133321438,2.034157387997923,5.787693700234703,0,0.0,2.789403720797688,0,0,17.681138698930155,0.0,12,0.0,-2.141409431212313
-0.67,0.2318771952766475,0.2318771952766475,0,0,9.937660666683517,0.0,0.0,-0.9084032818943916,17.35851851851852,0,47.9,0.5581481481481485,0,0,0,1.2100462962962968,0,0,1,0,0,0,3.2001177806223087,5.130277777777778,1,0.0,0.0,3,0.3915,10.469144579515778,3,0,6.069221312792274,0.0,0,0.0,0.0,2,0.0,1.7,1,0,4.7304076419062255,0,0,5.20725302477729,33.27349999999999,0,0,0,18.3295777085363,0.0,8.94648148148148,8.94648148148148,29.58695719508175,0.0,2.854771222364892,0.4129615408500497,0.0,0.0,2.0131715085304065,1,1.2501551659972736,0,0.677306102601473,5.573691594068752,0,0,5.261891554738487,18.254850067221383,0.2849138578963098,2.854771222364892,0,2.4,5.573691594068752,0.0,0.0,4.7304076419062255,288.1478479159225,0,2.0252599565821723,0,0,0.0,-0.2849138578963098,1,0.677306102601473,58.73175874897472,1.2501551659972736,4.736382105218447,0,0.0,2.0131715085304065,0,0,19.056471336613843,1.7230555555555556,10,1.4383796296296296,-2.322261745987827
-0.61,0.2322132805027284,0.2322132805027284,0,0,9.937660666683517,0.0,0.0,-0.9123369943748942,17.77,0,47.9,0.5743518518518522,0,0,0,1.910555555555556,0,0,1,0,0,0,3.348369660783096,5.275277777777777,1,0.0,0.0,3,0.6999200000000001,5.261891554738487,3,0,6.069221312792274,0.0,0,0.0,0.0,2,0.0,1.3636363636363635,1,0,4.7304076419062255,0,0,5.20725302477729,38.0105,0,0,0,12.13273413692322,0.0,9.23351851851852,9.23351851851852,29.084041618317137,0.0,3.275520931629189,0.4357137131368852,0.0,0.0,2.450386488043017,1,1.5260545547675322,0,0.9567613374836328,6.496341324879126,0,0,5.261891554738487,25.178587266912007,0.2846417387406982,3.275520931629189,0,1.818181818181818,6.496341324879126,5.20725302477729,0.0,4.7304076419062255,302.3493224468668,0,2.096871251782034,0,0,0.0,-0.2846417387406982,1,0.9567613374836328,65.09670086337132,1.5260545547675322,5.147065707741406,0,0.0,2.450386488043017,0,0,25.980208536304467,3.4877777777777776,11,0.0,-2.365791708288636
-0.35,0.2234362880084466,0.2234362880084466,0,0,4.736862953800049,0.0,0.0,0.1221168340346692,0.0,0,90.29,0.2143442932728647,0,0,0,11.083039965986394,0,0,1,0,0,0,2.211052546066881,1.7238888888888888,2,1.392392290249433,0.0,6,-0.5224,16.20419790812442,6,0,0.0,0.0,0,14.867866772744897,0.0,6,21.10410763897489,1.2142857142857142,2,0,16.367244685174846,0,0,36.271233782745405,53.88880000000001,3,0,0,6.06636706846161,0.0,5.577075538548753,5.577075538548753,6.06636706846161,0.0,4.4825403283524485,0.6261651229949255,42.67052142602583,0.0,3.108628295918104,4,2.084810539096706,0,1.4259031511590656,7.8103670092788064,1,0,0.0,0.0,0.3834672338725273,4.4825403283524485,0,1.9285714285714288,7.8103670092788064,0.0,11.635725555670057,18.90737558966018,303.2577193824884,2,2.127961389402165,0,1,10.011606434240363,-0.3834672338725273,0,1.4259031511590656,81.87779667918288,2.084810539096706,6.7540201954234895,2,17.58406483665655,3.108628295918104,0,0,6.06636706846161,3.0549716553287984,14,0.0,-2.3649817967504285
-0.35,0.1446522689913092,0.1446522689913092,0,0,5.106527394840706,0.0,0.0,0.4775900936441173,17.451574074074074,0,46.010000000000005,0.1764814814814819,0,0,0,0.715277777777778,1,1,2,0,0,0,2.9131611636048604,7.321018518518519,1,0.1764814814814819,0.0,3,1.3354,0.0,3,1,18.19910120538483,12.13273413692322,0,10.197363616602075,5.749511833283905,3,5.106527394840706,1.181818181818182,2,0,0.0,0,0,15.30389101144278,41.20280000000002,0,1,0,30.462311845459517,12.13273413692322,9.268703703703704,9.268703703703704,30.462311845459517,0.0,3.2714378890315583,0.6095238473084024,0.0,10.902924932081056,2.246958968191356,1,1.5254937079162634,0,0.992737319339934,5.728392132448003,0,0,0.0,0.0,0.5055513889483781,3.2714378890315583,0,2.0,5.728392132448003,5.106527394840706,5.749511833283905,5.386224214464796,381.25377134755206,0,1.9677472377203893,0,0,0.0,-0.5055513889483781,0,0.992737319339934,63.31505093372593,1.5254937079162634,5.377010097711745,0,0.0,2.246958968191356,0,0,6.06636706846161,0.0,11,1.335648148148148,-1.8123414302833591
-0.13,0.3380961874445432,0.3380961874445432,0,0,19.469060804555387,5.969305287951849,0.0,-0.9123360784406086,9.406974127614008,0,50.41,-0.3617592592592593,0,0,0,1.6743112244897964,0,0,1,1,0,0,3.0604534831115293,3.176574074074074,1,-0.3617592592592593,0.0,4,1.00494,4.736862953800049,4,0,0.0,6.923737199690624,0,0.0,0.0,3,4.736862953800049,1.4285714285714286,1,0,4.7304076419062255,0,0,17.783440277242057,49.25200000000002,0,0,0,12.13273413692322,0.0,11.347306311413456,11.347306311413456,29.084041618317137,0.0,4.455944340124433,0.435974411735277,6.606881964512918,0.0,3.059053269625512,1,1.908089286334456,0,1.224490427325516,8.572731091493441,0,0,0.0,13.847474399381248,0.4623855532175556,4.455944340124433,0,1.9285714285714288,8.572731091493441,10.001790208849112,0.0,4.7304076419062255,337.3798978826766,0,2.1580130668948714,0,0,11.347306311413456,-0.4623855532175556,0,1.224490427325516,82.70907274024648,1.908089286334456,6.557749310264366,0,0.0,3.059053269625512,0,0,32.903945735995094,5.544817255605946,14,0.0,-2.371261486158303
-0.04,0.3835705716863944,0.3835705716863944,0,0,9.67362704263206,5.879988336435371,0.0,-0.6778575771994345,8.819722222222222,0,37.0,0.1736111111111113,0,0,0,0.0,0,0,1,0,0,0,3.134861511345448,0.0,1,0.1736111111111113,0.0,3,-0.3883000000000002,5.106527394840706,3,1,0.0,0.0,0,4.9839785209472085,5.879988336435371,2,5.106527394840706,1.75,1,0,4.567099647791355,0,0,10.090505915787915,27.07779999999999,0,0,0,18.59053071483923,0.0,8.819722222222222,8.819722222222222,18.59053071483923,0.0,2.291032328169546,0.4628689071363564,0.0,0.0,1.5454170624914203,1,0.927715485129487,0,0.415624674780658,4.573691594068752,0,0,0.0,0.0,0.4586979245629901,2.291032328169546,0,2.5,4.573691594068752,0.0,13.244515554290269,0.0,166.5384734445621,0,1.965295475915799,0,0,3.674259259259259,-0.4586979245629901,0,0.415624674780658,47.23984643457793,0.927715485129487,3.804530452640311,0,0.0,1.5454170624914203,0,0,24.00845877369469,0.0,8,4.675648148148149,-2.2640758833751287
