,importance
BIC1,32.0
EState_VSA7,32.0
ATSC8Z,32.0
ETA_eta_B,32.0
EState_VSA9,32.0
PEOE_VSA2,32.0
AATS0se,32.0
Kappa2,31.0
Mi,31.0
Xpc-4dv,31.0
ATSC1v,31.0
GATS1v,31.0
TPSA,31.0
ETA_shape_p,31.0
ETA_eta,30.0
NsOH,30.0
Xp-7dv,29.0
fMF,29.0
AATS2Z,29.0
SIC0,29.0
Xc-5d,29.0
SM1_DzZ,29.0
ATSC8dv,29.0
AATS1p,29.0
ATS6s,29.0
AMID_C,28.0
SpDiam_Dzp,28.0
ATS1dv,28.0
Xc-3dv,27.0
ATS5dv,27.0
BCUTare-1l,27.0
Xpc-6d,27.0
Mp,27.0
PEOE_VSA14,27.0
PEOE_VSA5,26.0
SaaCH,26.0
SM1_Dzse,26.0
CIC0,26.0
MZ,25.0
JGI1,25.0
AATS2p,25.0
SsCH3,25.0
ETA_dEpsilon_C,25.0
piPC6,24.0
ATSC0v,24.0
NHOHCount,24.0
ZMIC1,24.0
AATS0p,24.0
AXp-0d,24.0
AATS0Z,23.0
piPC4,23.0
ATSC0p,23.0
SsssCH,23.0
nBondsD,23.0
piPC9,23.0
ATSC0i,23.0
ATS3Z,23.0
Xch-6dv,23.0
ETA_dAlpha_B,23.0
fr_ArN,22.0
SdsCH,22.0
Xpc-4d,22.0
SMR_VSA7,22.0
SssCH2,22.0
piPC8,22.0
MWC05,22.0
piPC10,21.0
AATSC0p,21.0
TIC0,21.0
SlogP_VSA8,21.0
SlogP_VSA6,21.0
SMR_VSA9,20.0
n6aHRing,20.0
Xp-5d,20.0
ATS5p,19.0
ETA_eta_BR,19.0
PEOE_VSA3,19.0
ATS7s,19.0
FractionCSP3,19.0
BertzCT,18.0
VSA_EState8,18.0
fr_COO2,18.0
piPC7,18.0
SM1_Dzi,18.0
SMR_VSA5,17.0
C1SP2,17.0
Xch-5dv,17.0
nBase,17.0
ATS1s,16.0
ATS6dv,16.0
n10FaHRing,15.0
SMR,15.0
n6ARing,15.0
TpiPC10,15.0
TIC1,15.0
ATS1i,15.0
ATS7p,15.0
ATS8s,14.0
ATS7Z,14.0
NsSH,14.0
fr_allylic_oxid,14.0
VR2_Dzare,14.0
GGI5,14.0
fr_amide,14.0
ATS2d,13.0
SssNH,13.0
ATSC0d,13.0
AETA_eta_R,12.0
JGI9,12.0
ATS7dv,12.0
fr_phenol,11.0
SM1_Dzp,11.0
n6HRing,11.0
NaasN,11.0
JGI8,10.0
EState_VSA10,10.0
VR2_A,10.0
SsF,10.0
ATS1Z,9.0
fragCpx,9.0
ATS8m,9.0
fr_pyridine,9.0
Ipc,9.0
VE2_Dzare,9.0
C1SP1,8.0
SlogP_VSA11,8.0
nH,8.0
MPC9,8.0
AETA_alpha,8.0
GGI6,8.0
fr_Ar_OH,7.0
C2SP2,7.0
fr_NH1,7.0
C3SP2,7.0
VSA_EState10,7.0
fr_para_hydroxylation,7.0
NdssC,7.0
NumHAcceptors,6.0
fr_Al_OH_noTert,6.0
fr_NH0,6.0
n5aHRing,6.0
ETA_epsilon_3,6.0
Chi1v,6.0
ATS8dv,6.0
fr_ester,5.0
n5AHRing,5.0
NumHeteroatoms,5.0
GGI8,5.0
fr_aniline,5.0
nHRing,5.0
nRot,5.0
n6AHRing,5.0
fr_aryl_methyl,5.0
naHRing,5.0
SddsN,5.0
GGI7,5.0
NaasC,5.0
fr_C_O,5.0
nFAHRing,5.0
Xc-4d,5.0
n10FaRing,4.0
ETA_dPsi_B,4.0
AMID_X,4.0
nN,4.0
nARing,4.0
fr_ketone_Topliss,4.0
fr_ketone,4.0
n7Ring,3.0
nBr,3.0
n10FHRing,3.0
ECIndex,3.0
NtsC,3.0
nAHRing,3.0
fr_NH2,3.0
fr_C_O_noCOO,3.0
Xch-5d,3.0
NdO,3.0
n6Ring,3.0
fr_Ar_N,3.0
GGI10,2.0
Xc-4dv,2.0
NsssCH,2.0
n5HRing,2.0
fr_priamide,2.0
C1SP3,2.0
GGI9,2.0
ETA_shape_x,2.0
NOCount,2.0
n6aRing,2.0
fr_N_O,2.0
NssCH2,2.0
C2SP3,2.0
nHBDon,2.0
nFARing,2.0
nS,2.0
ETA_dAlpha_A,2.0
fr_bicyclic,2.0
n10FRing,1.0
nO,1.0
fr_Al_COO,1.0
nAromBond,1.0
ETA_eta_R,1.0
fr_imide,1.0
SssO,1.0
C2SP1,1.0
fr_unbrch_alkane,1.0
JGI10,1.0
SRW05,1.0
nFHRing,1.0
NumSaturatedHeterocycles,1.0
Xc-6dv,1.0
SlogP_VSA12,1.0
ETA_beta_ns_d,1.0
n5ARing,1.0
fr_quatN,1.0
SssssC,1.0
SdS,1.0
nG12FAHRing,1.0
fr_barbitur,0.0
Xch-4dv,0.0
fr_term_acetylene,0.0
NsI,0.0
n8FaRing,0.0
Xch-4d,0.0
fr_Imine,0.0
fr_oxime,0.0
NsssNH,0.0
fr_alkyl_carbamate,0.0
nB,0.0
nFaRing,0.0
nRing,0.0
fr_HOCCN,0.0
fr_alkyl_halide,0.0
n9FAHRing,0.0
n5Ring,0.0
nFaHRing,0.0
n3Ring,0.0
nSpiro,0.0
n11FRing,0.0
NtCH,0.0
C4SP3,0.0
n12FHRing,0.0
fr_hdrzone,0.0
n7aRing,0.0
n8FRing,0.0
nG12Ring,0.0
fr_lactam,0.0
fr_lactone,0.0
fr_urea,0.0
NumSaturatedCarbocycles,0.0
n8FHRing,0.0
n7FARing,0.0
NaaS,0.0
nG12FaRing,0.0
n9FHRing,0.0
fr_furan,0.0
nCl,0.0
n9FaRing,0.0
fr_thiazole,0.0
NddC,0.0
NsssN,0.0
NddssS,0.0
nG12FaHRing,0.0
NsNH3,0.0
Radius,0.0
SssssN,0.0
fr_hdrzine,0.0
n9FARing,0.0
NaaO,0.0
SdNH,0.0
fr_nitro_arom_nonortho,0.0
fr_Ar_COO,0.0
fr_sulfone,0.0
fr_azo,0.0
fr_morpholine,0.0
n7ARing,0.0
fr_sulfide,0.0
Xc-6d,0.0
n4Ring,0.0
n4ARing,0.0
n11FaRing,0.0
SlogP_VSA7,0.0
fr_imidazole,0.0
nX,0.0
NsPH2,0.0
NumAliphaticCarbocycles,0.0
nG12FRing,0.0
n8FARing,0.0
n4aRing,0.0
fr_guanido,0.0
fr_tetrazole,0.0
NssNH2,0.0
n3aRing,0.0
nG12FHRing,0.0
n8FAHRing,0.0
NaaaC,0.0
NssssN,0.0
n6FARing,0.0
nBridgehead,0.0
NumSaturatedRings,0.0
fr_epoxide,0.0
NdsssP,0.0
SdssS,0.0
nG12FARing,0.0
C3SP3,0.0
fr_thiophene,0.0
fr_nitro_arom,0.0
fr_methoxy,0.0
n10FARing,0.0
nP,0.0
fr_Ndealkylation2,0.0
n12FRing,0.0
fr_benzene,0.0
fr_aldehyde,0.0
NdCH2,0.0
fr_oxazole,0.0
n4HRing,0.0
n7AHRing,0.0
fr_dihydropyridine,0.0
NssssC,0.0
fr_amidine,0.0
fr_piperdine,0.0
nFRing,0.0
fr_Ndealkylation1,0.0
fr_azide,0.0
NssS,0.0
n10FAHRing,0.0
n11FARing,0.0
fr_nitroso,0.0
NssssSi,0.0
n7FHRing,0.0
fr_piperzine,0.0
NdsN,0.0
fr_sulfonamd,0.0
fr_thiocyan,0.0
n8ARing,0.0
