,importance
AXp-0dv,30.0
fMF,30.0
SM1_Dzi,30.0
CIC5,30.0
Xc-3dv,29.0
SaaCH,29.0
SIC0,29.0
nBase,29.0
Xc-5d,29.0
EState_VSA9,28.0
MIC0,28.0
Xpc-6d,28.0
SsssN,28.0
Xch-7d,27.0
SlogP_VSA6,27.0
AATS0se,27.0
ATS5i,27.0
ETA_dEpsilon_B,27.0
Xp-7dv,27.0
AATSC0se,27.0
SaaN,26.0
ATS6dv,26.0
ETA_eta_B,26.0
ETA_beta,26.0
GATS1v,25.0
GGI4,25.0
SsSH,25.0
Xpc-4d,25.0
IC5,25.0
TpiPC10,25.0
Xpc-4dv,25.0
AATS2Z,24.0
MZ,24.0
ATS5Z,24.0
PetitjeanIndex,24.0
SMR_VSA7,23.0
ATS8dv,23.0
ATSC2p,23.0
ATS5p,22.0
Chi4v,21.0
Chi2v,21.0
Xch-6d,21.0
AXp-0d,21.0
EState_VSA1,21.0
CIC0,21.0
JGI8,20.0
SlogP_VSA4,20.0
EState_VSA10,20.0
ETA_dAlpha_B,20.0
GGI5,19.0
SMR_VSA5,19.0
piPC10,19.0
Xch-6dv,19.0
piPC7,19.0
JGI7,18.0
NHOHCount,18.0
SMR_VSA3,18.0
SM1_Dzse,18.0
n6aHRing,18.0
ATS1Z,18.0
ETA_eta_BR,18.0
EState_VSA7,17.0
fr_alkyl_halide,17.0
VR2_A,17.0
ATSC0v,17.0
SlogP_VSA8,17.0
VSA_EState8,17.0
ATSC0d,16.0
TIC1,16.0
AETA_eta_BR,16.0
piPC8,16.0
ATS8s,16.0
fr_COO,16.0
NaasC,16.0
SMR_VSA9,15.0
n6HRing,15.0
nBondsD,15.0
fr_amide,15.0
piPC9,15.0
SsCH3,14.0
ATS2d,14.0
PEOE_VSA3,14.0
ATS1i,14.0
Xp-5d,14.0
AETA_eta_R,14.0
fr_pyridine,13.0
NumAromaticHeterocycles,12.0
VR2_Dzm,12.0
NdssC,12.0
NumHAcceptors,11.0
MWC04,11.0
nX,11.0
Xch-5dv,11.0
SssCH2,11.0
ATS7p,10.0
FCSP3,10.0
ATS7Z,10.0
SlogP_VSA12,10.0
ATS7s,10.0
fr_para_hydroxylation,10.0
GGI6,10.0
NaasN,9.0
C1SP2,9.0
fr_imide,9.0
ETA_beta_ns_d,9.0
VE2_A,9.0
fr_phenol,9.0
fr_Al_OH_noTert,9.0
GGI8,8.0
Ipc,8.0
fr_allylic_oxid,8.0
ECIndex,8.0
AETA_alpha,8.0
fr_Ar_OH,7.0
ATS8m,7.0
SddsN,7.0
ETA_dPsi_B,7.0
GGI7,7.0
fr_Ar_N,7.0
SssssC,7.0
nH,7.0
SRW09,7.0
SssNH,7.0
NtsC,6.0
ETA_dAlpha_A,6.0
fr_NH0,6.0
C3SP2,6.0
n6AHRing,6.0
nHBDon,6.0
fr_ketone_Topliss,5.0
fr_bicyclic,5.0
nBondsKD,5.0
fr_aryl_methyl,5.0
SlogP_VSA11,5.0
nHRing,5.0
ETA_epsilon_3,5.0
fr_NH1,5.0
SsssCH,5.0
C1SP1,5.0
C2SP2,5.0
fr_aniline,5.0
JGI9,5.0
fr_C_O,4.0
VSA_EState10,4.0
fr_ArN,4.0
fr_ester,4.0
fr_C_O_noCOO,4.0
fr_ketone,4.0
MPC9,4.0
GGI9,3.0
NOCount,3.0
NdO,3.0
NssCH2,3.0
SssO,3.0
fragCpx,3.0
fr_quatN,3.0
NumAliphaticHeterocycles,3.0
fr_priamide,3.0
fr_imidazole,3.0
NsssCH,2.0
Xc-6dv,2.0
C1SP3,2.0
n5AHRing,2.0
C3SP3,2.0
nG12FAHRing,2.0
fr_NH2,2.0
NdsCH,2.0
NumValenceElectrons,2.0
nARing,2.0
NaaO,2.0
NumRotatableBonds,2.0
Xch-5d,2.0
nBondsA,2.0
n5aRing,2.0
JGI10,2.0
NaaaC,1.0
n6ARing,1.0
fr_Al_COO,1.0
n10FaHRing,1.0
Radius,1.0
nG12FaHRing,1.0
n5ARing,1.0
NsBr,1.0
NumSaturatedRings,1.0
n10FHRing,1.0
n6aRing,1.0
C2SP3,1.0
n10FaRing,1.0
Xc-4dv,1.0
NdCH2,0.0
NdsssP,0.0
nG12HRing,0.0
n5Ring,0.0
fr_oxazole,0.0
fr_thiazole,0.0
fr_HOCCN,0.0
fr_sulfone,0.0
NsNH3,0.0
fr_term_acetylene,0.0
fr_piperdine,0.0
fr_Ar_COO,0.0
fr_nitroso,0.0
nO,0.0
fr_N_O,0.0
SdsssP,0.0
RingCount,0.0
nP,0.0
nHetero,0.0
SssssN,0.0
n8FAHRing,0.0
nF,0.0
nS,0.0
n8FRing,0.0
n6Ring,0.0
n7aRing,0.0
GGI10,0.0
fr_aldehyde,0.0
fr_hdrzone,0.0
n10FARing,0.0
fr_piperzine,0.0
fr_benzene,0.0
fr_barbitur,0.0
Xc-4d,0.0
AMID_X,0.0
C4SP3,0.0
n5HRing,0.0
n12FAHRing,0.0
SddC,0.0
NssNH2,0.0
SlogP_VSA7,0.0
fr_lactone,0.0
fr_thiocyan,0.0
n7Ring,0.0
NssS,0.0
Xch-4d,0.0
n3AHRing,0.0
NsI,0.0
n4Ring,0.0
SsPH2,0.0
fr_hdrzine,0.0
fr_sulfide,0.0
nG12FARing,0.0
SdNH,0.0
NssssC,0.0
NssssN,0.0
nFaHRing,0.0
NssssSi,0.0
n4HRing,0.0
fr_furan,0.0
fr_Ndealkylation2,0.0
Xch-4dv,0.0
fr_unbrch_alkane,0.0
n7ARing,0.0
fr_morpholine,0.0
n4ARing,0.0
n8FaHRing,0.0
fr_sulfonamd,0.0
NsssB,0.0
NumSaturatedCarbocycles,0.0
fr_nitro_arom,0.0
n7FRing,0.0
n7HRing,0.0
C2SP1,0.0
fr_urea,0.0
NaaS,0.0
nG12FaRing,0.0
fr_nitro_arom_nonortho,0.0
fr_Imine,0.0
fr_amidine,0.0
n3ARing,0.0
n7FAHRing,0.0
nFHRing,0.0
n10FAHRing,0.0
nG12FHRing,0.0
fr_tetrazole,0.0
n12FRing,0.0
nSpiro,0.0
fr_Ndealkylation1,0.0
NumSaturatedHeterocycles,0.0
NsssNH,0.0
Xc-6d,0.0
fr_alkyl_carbamate,0.0
NdsN,0.0
fr_dihydropyridine,0.0
n6FRing,0.0
fr_azide,0.0
n12ARing,0.0
SsCl,0.0
n8Ring,0.0
n8FHRing,0.0
SdS,0.0
n8FARing,0.0
fr_oxime,0.0
n11FRing,0.0
NumAliphaticCarbocycles,0.0
fr_guanido,0.0
nFAHRing,0.0
nBridgehead,0.0
nFARing,0.0
SdssS,0.0
n9FaHRing,0.0
ETA_shape_x,0.0
nFaRing,0.0
fr_thiophene,0.0
n9FARing,0.0
n9FRing,0.0
nFRing,0.0
n12FaRing,0.0
fr_azo,0.0
fr_methoxy,0.0
fr_lactam,0.0
NddssS,0.0
nG12FRing,0.0
n9FAHRing,0.0
n10FRing,0.0
